(254, 82), (390, 85), (257, 123), (311, 135), (334, 142), (387, 140), (232, 228), (318, 219), (408, 227), (267, 275), (323, 273), (383, 268), (318, 327), (323, 362)
(256, 83), (392, 87), (257, 124), (313, 135), (339, 143), (386, 140), (235, 226), (322, 217), (408, 226), (267, 273), (326, 272), (381, 268), (323, 327), (324, 362)
(256, 82), (389, 85), (257, 125), (314, 132), (336, 138), (389, 140), (235, 229), (319, 216), (409, 227), (268, 273), (323, 271), (382, 268), (321, 326), (321, 364)
(256, 80), (389, 88), (258, 123), (310, 130), (337, 135), (389, 138), (235, 230), (322, 217), (406, 226), (268, 275), (323, 273), (381, 268), (321, 328), (321, 361)
(255, 81), (390, 88), (257, 124), (312, 130), (339, 136), (389, 138), (234, 229), (321, 216), (409, 225), (268, 277), (324, 271), (382, 268), (321, 335), (320, 368)
(256, 81), (392, 89), (256, 125), (314, 132), (339, 137), (391, 143), (235, 232), (323, 220), (404, 230), (271, 285), (323, 274), (384, 273), (322, 338), (320, 372)
(258, 88), (394, 91), (260, 132), (314, 136), (339, 142), (390, 142), (235, 233), (319, 224), (408, 234), (269, 286), (324, 281), (384, 276), (323, 330), (324, 367)
(259, 83), (398, 96), (261, 132), (315, 138), (341, 143), (392, 150), (235, 235), (326, 225), (409, 234), (269, 285), (324, 283), (381, 275), (324, 323), (319, 365)
(258, 86), (392, 99), (260, 136), (313, 139), (339, 141), (390, 147), (232, 236), (322, 226), (411, 232), (267, 280), (323, 283), (384, 274), (322, 322), (320, 363)
(256, 87), (392, 94), (261, 137), (316, 140), (341, 146), (390, 149), (229, 233), (321, 224), (408, 232), (265, 279), (321, 282), (383, 274), (320, 329), (320, 367)
(256, 88), (393, 96), (265, 138), (314, 138), (341, 142), (390, 148), (231, 233), (322, 227), (410, 235), (267, 277), (322, 280), (382, 272), (320, 333), (318, 368)
(259, 87), (395, 94), (265, 137), (315, 138), (342, 146), (393, 149), (232, 230), (322, 225), (411, 233), (268, 278), (326, 283), (387, 271), (320, 335), (320, 368)
(257, 89), (394, 95), (264, 138), (317, 137), (340, 145), (391, 147), (231, 232), (322, 226), (413, 233), (263, 276), (324, 284), (386, 272), (319, 330), (321, 365)
(255, 89), (393, 91), (262, 138), (314, 139), (340, 142), (393, 147), (231, 230), (319, 222), (409, 229), (263, 272), (323, 281), (386, 270), (321, 319), (318, 353)
(255, 88), (394, 93), (260, 137), (308, 139), (342, 141), (391, 143), (232, 230), (322, 224), (410, 227), (265, 270), (319, 277), (384, 268), (320, 315), (319, 351)
(254, 87), (393, 93), (261, 136), (313, 135), (338, 140), (393, 144), (229, 228), (325, 219), (410, 228), (260, 268), (321, 278), (385, 265), (320, 307), (321, 346)
(255, 86), (393, 91), (260, 136), (314, 137), (339, 141), (390, 145), (228, 229), (322, 223), (411, 227), (260, 269), (323, 276), (386, 266), (317, 304), (320, 347)
(257, 87), (389, 91), (259, 138), (315, 139), (340, 141), (390, 146), (230, 227), (324, 221), (410, 223), (263, 267), (320, 274), (385, 266), (318, 301), (322, 340)
(258, 86), (389, 93), (262, 139), (314, 138), (338, 141), (389, 147), (226, 228), (319, 220), (411, 226), (260, 267), (320, 275), (385, 265), (318, 300), (319, 341)
(258, 86), (391, 92), (262, 140), (313, 137), (338, 140), (390, 145), (230, 228), (324, 224), (414, 228), (260, 265), (323, 275), (386, 264), (316, 299), (317, 340)
(258, 86), (392, 91), (263, 138), (316, 136), (339, 142), (390, 147), (229, 229), (323, 226), (411, 229), (260, 266), (322, 277), (386, 264), (314, 301), (321, 341)
(256, 88), (388, 92), (262, 139), (314, 138), (335, 141), (386, 147), (229, 228), (320, 225), (411, 227), (261, 264), (322, 275), (385, 265), (316, 297), (318, 342)
(256, 85), (392, 92), (257, 140), (315, 134), (338, 138), (391, 144), (229, 226), (322, 222), (410, 224), (258, 265), (319, 272), (387, 262), (315, 297), (317, 341)
(255, 84), (393, 93), (262, 139), (311, 133), (339, 138), (393, 141), (227, 226), (321, 222), (412, 227), (261, 266), (319, 275), (392, 261), (314, 297), (319, 338)
(257, 88), (392, 89), (262, 137), (316, 133), (335, 140), (393, 143), (230, 227), (320, 222), (412, 225), (261, 265), (319, 275), (382, 265), (313, 299), (318, 338)
(257, 82), (392, 87), (261, 134), (314, 133), (343, 138), (395, 138), (231, 226), (322, 217), (406, 224), (264, 268), (317, 272), (381, 265), (313, 304), (320, 343)
(256, 81), (393, 85), (253, 127), (312, 133), (343, 134), (400, 134), (228, 227), (321, 217), (410, 229), (266, 273), (317, 274), (381, 270), (319, 311), (320, 349)
(255, 79), (399, 87), (258, 118), (314, 129), (338, 132), (403, 128), (235, 228), (325, 215), (407, 228), (268, 272), (322, 276), (384, 273), (319, 323), (324, 356)
(257, 77), (399, 78), (256, 113), (309, 126), (344, 132), (403, 127), (234, 227), (326, 215), (407, 228), (270, 277), (323, 268), (381, 277), (321, 341), (326, 368)
(256, 77), (395, 80), (255, 114), (315, 126), (348, 130), (405, 122), (238, 231), (326, 213), (411, 229), (274, 278), (329, 268), (384, 278), (326, 345), (328, 374)
(258, 74), (399, 76), (257, 110), (316, 122), (347, 126), (405, 118), (236, 228), (330, 210), (410, 227), (274, 277), (332, 264), (385, 275), (328, 346), (330, 374)
(260, 72), (399, 75), (260, 111), (318, 121), (353, 124), (408, 115), (238, 227), (332, 208), (411, 227), (279, 275), (334, 261), (385, 275), (328, 345), (331, 373)
(259, 71), (400, 75), (257, 108), (314, 119), (349, 123), (409, 116), (239, 224), (331, 205), (411, 223), (276, 274), (331, 259), (384, 273), (325, 343), (333, 372)
(258, 68), (398, 72), (256, 105), (313, 121), (347, 122), (411, 111), (236, 224), (329, 204), (410, 223), (276, 270), (332, 258), (383, 271), (328, 343), (332, 373)
(259, 68), (393, 69), (254, 105), (312, 120), (340, 122), (404, 110), (234, 223), (329, 202), (409, 223), (275, 271), (327, 258), (378, 266), (327, 345), (328, 372)
(256, 68), (390, 70), (253, 109), (308, 115), (335, 120), (400, 113), (233, 224), (326, 202), (403, 220), (274, 273), (324, 260), (380, 268), (322, 342), (329, 377)
(248, 73), (387, 71), (248, 115), (302, 121), (336, 124), (395, 111), (232, 225), (320, 202), (402, 222), (271, 272), (325, 258), (378, 262), (323, 332), (333, 368)
(246, 74), (380, 72), (245, 111), (302, 123), (333, 130), (391, 115), (230, 227), (317, 205), (402, 218), (270, 268), (319, 257), (376, 264), (324, 319), (329, 360)
(248, 77), (381, 76), (245, 117), (301, 125), (335, 133), (387, 125), (231, 227), (316, 205), (406, 216), (263, 269), (315, 260), (375, 259), (321, 306), (326, 350)
(243, 79), (376, 73), (247, 122), (298, 131), (329, 139), (379, 125), (232, 225), (318, 205), (400, 213), (261, 265), (318, 265), (377, 256), (318, 297), (324, 341)
(243, 81), (377, 78), (248, 128), (297, 133), (322, 137), (375, 131), (228, 225), (314, 207), (403, 214), (261, 264), (318, 262), (377, 250), (317, 296), (323, 336)
(242, 83), (376, 77), (247, 129), (297, 135), (325, 138), (377, 131), (228, 225), (315, 205), (403, 212), (258, 261), (319, 261), (378, 250), (317, 295), (322, 339)
(242, 82), (373, 81), (249, 128), (296, 130), (325, 139), (373, 132), (226, 222), (314, 204), (402, 207), (262, 257), (320, 259), (381, 247), (318, 294), (320, 341)
(243, 82), (372, 80), (249, 130), (297, 132), (328, 139), (373, 130), (225, 220), (316, 204), (402, 207), (260, 255), (320, 260), (381, 244), (315, 307), (320, 353)
(244, 82), (374, 77), (251, 130), (299, 132), (325, 141), (376, 130), (226, 221), (316, 202), (403, 208), (261, 256), (321, 259), (383, 247), (317, 320), (319, 359)
(246, 83), (375, 78), (253, 132), (300, 131), (326, 137), (377, 130), (226, 221), (314, 204), (405, 207), (259, 257), (321, 260), (380, 245), (316, 315), (321, 356)
(245, 84), (375, 79), (254, 132), (305, 132), (325, 136), (378, 133), (226, 220), (317, 205), (404, 209), (261, 258), (319, 260), (384, 246), (314, 304), (315, 348)
(244, 81), (377, 77), (256, 132), (299, 131), (327, 139), (376, 133), (226, 221), (317, 205), (406, 208), (262, 257), (319, 260), (383, 247), (314, 301), (317, 348)
(245, 83), (377, 77), (256, 129), (300, 129), (328, 135), (379, 130), (227, 222), (317, 206), (408, 210), (260, 261), (321, 262), (386, 248), (315, 303), (317, 348)
(250, 80), (381, 80), (252, 131), (304, 128), (331, 135), (378, 129), (230, 222), (317, 207), (407, 213), (262, 259), (321, 263), (381, 253), (318, 312), (318, 347)
(250, 76), (382, 79), (251, 118), (302, 123), (331, 127), (385, 123), (230, 218), (321, 202), (403, 211), (265, 259), (320, 259), (381, 252), (316, 315), (319, 347)
(254, 73), (387, 76), (255, 111), (306, 117), (338, 123), (390, 119), (236, 218), (321, 201), (407, 214), (264, 257), (321, 258), (383, 252), (320, 310), (322, 345)
(254, 72), (389, 74), (258, 109), (313, 116), (339, 121), (390, 121), (236, 217), (323, 201), (409, 216), (267, 257), (322, 256), (384, 255), (318, 310), (321, 343)
(259, 67), (395, 78), (259, 110), (315, 117), (346, 120), (395, 121), (235, 213), (328, 198), (412, 215), (271, 255), (328, 254), (383, 255), (319, 309), (323, 343)
(263, 67), (395, 74), (261, 105), (316, 116), (347, 117), (396, 121), (242, 212), (327, 197), (412, 216), (273, 254), (327, 254), (388, 254), (321, 308), (326, 340)
(264, 68), (400, 73), (269, 104), (321, 112), (349, 121), (399, 121), (241, 212), (332, 196), (414, 216), (272, 254), (330, 254), (387, 254), (324, 309), (329, 342)
(271, 67), (401, 77), (270, 104), (325, 116), (354, 121), (402, 122), (245, 212), (334, 197), (413, 218), (280, 254), (333, 255), (387, 258), (328, 312), (328, 347)
(272, 64), (405, 78), (272, 105), (328, 120), (354, 123), (410, 125), (246, 214), (340, 199), (418, 223), (279, 259), (333, 256), (390, 265), (329, 319), (330, 353)
(276, 67), (409, 78), (273, 105), (331, 118), (357, 127), (407, 126), (248, 215), (340, 203), (419, 225), (281, 264), (334, 259), (388, 271), (330, 334), (330, 364)
(277, 68), (412, 83), (273, 106), (333, 120), (358, 125), (412, 128), (247, 218), (343, 206), (417, 230), (282, 271), (339, 260), (390, 274), (332, 342), (330, 369)
(277, 69), (412, 86), (275, 109), (335, 124), (360, 130), (413, 133), (248, 219), (346, 208), (423, 231), (284, 271), (340, 263), (390, 278), (330, 351), (330, 370)
(276, 70), (410, 83), (279, 109), (331, 124), (360, 132), (413, 130), (249, 219), (341, 210), (418, 232), (285, 273), (337, 263), (390, 280), (332, 351), (332, 372)
(276, 68), (411, 81), (276, 109), (332, 124), (359, 129), (413, 130), (249, 220), (345, 209), (419, 229), (284, 274), (339, 263), (390, 279), (331, 350), (331, 379)
(273, 68), (414, 82), (275, 112), (332, 124), (362, 129), (411, 131), (249, 223), (345, 210), (415, 232), (285, 274), (340, 267), (392, 276), (333, 351), (330, 380)
(274, 71), (411, 84), (276, 112), (333, 124), (361, 131), (410, 132), (247, 223), (348, 209), (415, 233), (285, 274), (337, 269), (395, 281), (336, 350), (332, 382)
(274, 73), (412, 83), (275, 115), (327, 125), (356, 132), (414, 132), (247, 221), (347, 208), (418, 228), (278, 271), (340, 268), (392, 276), (334, 342), (333, 369)
(272, 70), (407, 83), (276, 116), (329, 124), (359, 131), (410, 133), (245, 222), (339, 210), (417, 232), (281, 269), (335, 267), (393, 273), (333, 333), (329, 369)
(273, 73), (407, 87), (273, 111), (330, 123), (357, 132), (410, 131), (246, 221), (341, 213), (416, 229), (281, 271), (338, 269), (389, 270), (334, 322), (333, 359)
(273, 71), (409, 85), (270, 118), (335, 129), (358, 132), (408, 134), (248, 222), (342, 213), (420, 227), (279, 269), (338, 269), (395, 274), (332, 320), (333, 354)
(271, 72), (408, 84), (269, 116), (330, 126), (354, 131), (408, 134), (245, 222), (340, 209), (417, 229), (277, 269), (336, 270), (390, 270), (334, 317), (329, 350)
(273, 70), (410, 85), (272, 117), (330, 127), (356, 132), (407, 132), (244, 220), (340, 210), (416, 225), (278, 266), (335, 268), (396, 272), (330, 312), (330, 348)
(272, 72), (410, 84), (270, 117), (324, 129), (352, 134), (409, 133), (241, 219), (339, 210), (415, 225), (274, 264), (333, 269), (395, 268), (331, 311), (328, 346)
(269, 73), (406, 85), (272, 118), (324, 128), (352, 134), (405, 132), (242, 219), (337, 210), (420, 226), (276, 267), (333, 270), (385, 264), (331, 308), (328, 342)
(271, 70), (404, 82), (268, 119), (323, 129), (351, 135), (405, 133), (243, 221), (337, 210), (417, 224), (273, 263), (337, 270), (392, 257), (329, 302), (326, 335)
(269, 74), (401, 87), (269, 119), (323, 126), (353, 138), (406, 134), (240, 221), (335, 213), (417, 221), (273, 263), (334, 269), (395, 257), (329, 298), (330, 334)
(266, 74), (403, 83), (266, 123), (320, 131), (352, 136), (399, 135), (237, 221), (330, 216), (415, 218), (270, 261), (332, 271), (388, 258), (330, 298), (328, 328)
(263, 77), (399, 84), (264, 126), (317, 131), (346, 137), (399, 134), (240, 222), (332, 214), (418, 219), (267, 261), (329, 270), (394, 259), (326, 296), (328, 335)
(261, 78), (396, 84), (265, 126), (316, 130), (340, 136), (397, 136), (239, 221), (324, 212), (416, 223), (272, 262), (328, 272), (394, 260), (326, 296), (325, 335)
(262, 78), (392, 82), (264, 124), (313, 131), (340, 136), (393, 138), (237, 222), (325, 219), (415, 219), (264, 264), (331, 271), (391, 258), (322, 300), (326, 326)
(258, 79), (395, 87), (263, 132), (314, 133), (346, 139), (393, 137), (233, 227), (326, 221), (412, 220), (264, 263), (327, 271), (386, 259), (322, 298), (323, 332)
(257, 82), (395, 88), (261, 132), (314, 133), (340, 136), (389, 136), (233, 226), (322, 218), (414, 219), (264, 265), (329, 272), (390, 257), (320, 298), (322, 334)
(255, 83), (390, 84), (260, 133), (314, 131), (340, 135), (391, 139), (231, 228), (322, 217), (413, 222), (262, 267), (324, 276), (386, 257), (320, 299), (323, 332)
(252, 84), (386, 88), (257, 135), (309, 134), (338, 138), (390, 136), (230, 228), (321, 219), (409, 220), (262, 269), (323, 274), (387, 258), (319, 299), (322, 336)
(251, 85), (389, 87), (258, 135), (311, 133), (331, 135), (389, 138), (229, 230), (318, 225), (407, 220), (260, 271), (325, 277), (388, 259), (318, 303), (321, 335)
